NewtonCholesky with backtrack line search.

CUTEst problem................: PENALTY1
Number of variables...........: 1000
Maximum problem iterations....: 1000
Maximum subproblem iterations.: 1000
Maximum line search iterations: 1000
Time limit....................: 10 min

Total iterations........................: 1000
Subproblem iterations...................: 503000000
Line search iterations..................: 0
Number of objective function evaluations: 1000
Number of gradient evaluations..........: 1000
Number of hessian evaluations...........: 1000
Total time in seconds...................: 515.230311
Subproblem time in seconds..............: 467.587369
Line search time in seconds.............: 0.094867
How many times subproblem failed........: 0
How many times line search failed.......: 0

___________________________________________________________________________
iter    f(x*)            ‖∇f(x*)‖         alpha            ‖d‖            
1       1.114448e+17     2.439804e+13     1.000000e+00     1.000000e+00   
2       1.114448e+17     2.439804e+13     1.000000e+00     1.999958e+00   
3       1.114448e+17     2.439804e+13     1.000000e+00     2.999969e+00   
4       1.114448e+17     2.439803e+13     1.000000e+00     3.999972e+00   
5       1.114448e+17     2.439803e+13     1.000000e+00     4.999973e+00   
6       1.114447e+17     2.439803e+13     1.000000e+00     5.999974e+00   
7       1.114447e+17     2.439803e+13     1.000000e+00     6.999974e+00   
8       1.114447e+17     2.439802e+13     1.000000e+00     7.999973e+00   
9       1.114446e+17     2.439801e+13     1.000000e+00     8.999972e+00   
10      1.114445e+17     2.439800e+13     1.000000e+00     9.999971e+00   
11      1.114445e+17     2.439799e+13     1.000000e+00     1.099997e+01   
12      1.114444e+17     2.439798e+13     1.000000e+00     1.199997e+01   
13      1.114443e+17     2.439796e+13     1.000000e+00     1.299996e+01   
14      1.114441e+17     2.439795e+13     1.000000e+00     1.399996e+01   
15      1.114440e+17     2.439792e+13     1.000000e+00     1.499996e+01   
16      1.114438e+17     2.439790e+13     1.000000e+00     1.599995e+01   
17      1.114436e+17     2.439787e+13     1.000000e+00     1.699995e+01   
18      1.114434e+17     2.439784e+13     1.000000e+00     1.799994e+01   
19      1.114432e+17     2.439780e+13     1.000000e+00     1.899994e+01   
20      1.114429e+17     2.439776e+13     1.000000e+00     1.999993e+01   
21      1.114426e+17     2.439772e+13     1.000000e+00     2.099992e+01   
22      1.114423e+17     2.439767e+13     1.000000e+00     2.199991e+01   
23      1.114419e+17     2.439762e+13     1.000000e+00     2.299991e+01   
24      1.114415e+17     2.439756e+13     1.000000e+00     2.399990e+01   
25      1.114411e+17     2.439750e+13     1.000000e+00     2.499988e+01   
26      1.114407e+17     2.439743e+13     1.000000e+00     2.599987e+01   
27      1.114402e+17     2.439736e+13     1.000000e+00     2.699986e+01   
28      1.114397e+17     2.439728e+13     1.000000e+00     2.799985e+01   
29      1.114391e+17     2.439719e+13     1.000000e+00     2.899983e+01   
30      1.114385e+17     2.439710e+13     1.000000e+00     2.999982e+01   
31      1.114379e+17     2.439700e+13     1.000000e+00     3.099980e+01   
32      1.114372e+17     2.439689e+13     1.000000e+00     3.199978e+01   
33      1.114364e+17     2.439678e+13     1.000000e+00     3.299976e+01   
34      1.114357e+17     2.439666e+13     1.000000e+00     3.399974e+01   
35      1.114348e+17     2.439654e+13     1.000000e+00     3.499972e+01   
36      1.114340e+17     2.439640e+13     1.000000e+00     3.599970e+01   
37      1.114331e+17     2.439626e+13     1.000000e+00     3.699968e+01   
38      1.114321e+17     2.439611e+13     1.000000e+00     3.799965e+01   
39      1.114311e+17     2.439595e+13     1.000000e+00     3.899962e+01   
40      1.114300e+17     2.439578e+13     1.000000e+00     3.999960e+01   
41      1.114289e+17     2.439561e+13     1.000000e+00     4.099957e+01   
42      1.114277e+17     2.439542e+13     1.000000e+00     4.199953e+01   
43      1.114265e+17     2.439523e+13     1.000000e+00     4.299950e+01   
44      1.114252e+17     2.439503e+13     1.000000e+00     4.399947e+01   
